id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
30489980,Charming apartment near the ocean,6140965,Anne,Saint-Jean-de-Luz,Saint-Jean-de-Luz,43.38913,-1.66308,Entire home/apt,135,2,41,2023-08-30,0.73,1,253,9,64483001305B7
32082244,"Belle maison Basque, jardin, à 3 mins de la plage",171745979,Olivia,Saint-Jean-de-Luz,Bidart,43.42885,-1.59854,Entire home/apt,250,4,13,2023-05-06,0.22,1,223,1,64125001580D0
30494532,"Hendaye Plage, T3 Rdc & terrasse à 500m de l'océan",165379463,Philippe,Hendaye,Hendaye,43.36987,-1.7615,Entire home/apt,81,2,74,2023-08-26,1.16,1,202,3,64260001368E9
32085581,Chambre en toute simplicité (2/3 pers),186883762,Jerome,Ustaritz,Arcangues,43.4333,-1.5058,Private room,47,1,133,2023-09-06,2.17,4,240,26,
32097975,villa moderne arborée située à 10 min de la plage,240765644,Olivier,Saint-Jean-de-Luz,Saint-Jean-de-Luz,43.385853,-1.625501,Entire home/apt,410,7,9,2023-08-19,0.16,1,14,1,644830013408A
30528000,"Superbe Appartement à louer avec Vue Mer, Biarritz",103087541,Jp,Biarritz,Biarritz,43.48164,-1.55984,Entire home/apt,55,2,158,2024-01-21,2.47,1,4,19,6412200046430
32099286,Biarritz au soleil ****,240780642,Didier,Ustaritz,Bassussarry,43.43806,-1.49403,Entire home/apt,,7,2,2022-08-06,0.06,1,88,0,6410000004567
30531409,Maison Xilintxa,184576492,Christian,Hendaye,Hendaye,43.36278,-1.75754,Entire home/apt,83,1,339,2024-03-16,5.28,1,34,64,6426000031160
30577716,N°80 - Du grand standing pour vos vacances,20676989,Michaël,Saint-Jean-de-Luz,Saint-Jean-de-Luz,43.41221,-1.62215,Entire home/apt,52,7,10,2023-06-03,0.17,35,91,3,644830009764F
30708225,studio meublé à louer (2ED),198011312,Pierre,Bayonne,Bayonne,43.49371,-1.49022,Entire home/apt,70,7,12,2023-08-13,0.21,3,50,1,64102000606AD
32100845,3 PIECES VUE PANORAMIQUE CENTRE VILLE A PIED,240795663,Georges,Hendaye,Ciboure,43.38544,-1.66924,Entire home/apt,110,5,31,2023-09-25,0.50,1,267,4,6418900052308
30727813,"l'Hermitage, maison avec jardin près des plages.",76194288,Laurence,Anglet,Anglet,43.52442,-1.50923,Entire home/apt,113,2,15,2023-08-13,0.27,1,288,3,64024000254ED
32102080,Charmant cottage  proche de la plage et forêt,13950464,Florence,Anglet,Anglet,43.5232,-1.50489,Entire home/apt,75,5,43,2023-09-01,0.73,1,162,3,64024001181BD
30735448,Maison de ville quartier St Esprit,230038404,Annie,Bayonne,Bayonne,43.49584,-1.4637,Private room,35,2,132,2024-03-22,2.08,1,278,20,
30735797,"Apartment Hendaye, studio flat, 4 pers.",133058806,Poplidays,Hendaye,Urrugne,43.37673,-1.72993,Entire home/apt,250,1,1,2022-08-13,0.05,94,364,0,64545000083DB
32103804,VENEZ ME DECOUVRIR !!!!!!!!,128868395,Gérard,Bayonne,Bayonne,43.47411,-1.49025,Entire home/apt,50,6,24,2023-08-19,0.42,1,138,3,6402400149833
32137440,Studio sympa Anglet ( Pres de Biarritz),231494623,Annie,Anglet,Anglet,43.48097,-1.50632,Entire home/apt,65,365,13,2021-08-29,0.23,1,365,0,
30782646,Agréable chambre d'hôte et salle de bain privée.,46276557,Mirentxu,Saint-Jean-de-Luz,Bidart,43.44625528402136,-1.547160408598327,Private room,54,2,7,2023-09-03,0.35,1,363,3,
32150661,MAISON BELTZENIA,119868345,Manuel,Hendaye,Urrugne,43.37025,-1.66858,Entire home/apt,450,2,19,2023-11-05,0.32,3,299,2,64545000443FE
30814245,Easy Clés- Gorgeous House with garden and hammam,11752422,Manu,Biarritz,Biarritz,43.47635422762899,-1.5575323641299974,Entire home/apt,441,4,21,2023-07-02,0.35,19,329,1,64122001334A8
32151028,"Family village house, Guethary center, 10 persons",54965759,Yolaine,Saint-Jean-de-Luz,GuÃ©thary,43.42524,-1.60734,Entire home/apt,500,7,3,2022-01-08,0.05,1,316,0,64249000242F4
32600360,"Stunning house, 12 p. - Arcangues, Basque Country",211889137,Chloé Alice,Ustaritz,Arcangues,43.41135,-1.52207,Entire home/apt,337,3,63,2024-01-02,1.06,1,135,9,64038000136A6
32156104,Elegante mansión con gran jardín y vistas,5799027,Hendrik Y Viveca,Ustaritz,Arcangues,43.45069,-1.52706,Entire home/apt,,5,3,2023-08-05,0.05,1,345,1,64038000147E8
32609042,"Anglet beaches 40 M2 near golfs, tennis surf",3809993,Frédérique,Anglet,Anglet,43.51142,-1.51816,Entire home/apt,68,4,11,2024-01-21,0.19,2,279,4,6402400083599
32157628,Maisonnette de vacances à Anglet,4547558,Cyn,Anglet,Anglet,43.50127,-1.50807,Entire home/apt,79,7,14,2022-08-27,0.24,1,4,0,640240014625A
32610460,Maison pour vacances familiales,46470273,Hedwige,Ustaritz,Arcangues,43.41309,-1.50621,Entire home/apt,,7,6,2021-12-26,0.13,1,316,0,640380001162E
32158631,Anglet nid douillet avec jardin,154796347,Patricia,Anglet,Anglet,43.49311,-1.52014,Entire home/apt,196,3,12,2022-06-05,0.20,1,187,0,640240017688D
32611725,Chiquito - T2 45m² - Pays basque - Au calme,17443003,Cecilia,Espelette,Cambo-les-Bains,43.36229,-1.39797,Entire home/apt,60,2,53,2023-12-25,1.18,1,221,14,
32174571,T2 Anglet Biarritz terrasse plage à pied parking,34585404,Isabelle Et Laurent,Anglet,Anglet,43.49916,-1.53078,Entire home/apt,86,2,89,2024-03-17,1.56,1,200,22,64024001537C8
32621787,"Biarritz Centre - vue panoramique ""montagne-océan""",245072803,Claire,Biarritz,Biarritz,43.47384,-1.56029,Entire home/apt,111,2,48,2024-02-05,0.79,1,216,10,6412200246288
32180293,CHAMBRE ET SDB PRIVEES,192056331,Maryvonne,Ustaritz,Bassussarry,43.44415,-1.50129,Private room,75,4,20,2023-08-14,0.33,1,362,3,
32180447,La plage et la vue en centre ville,22107641,Guillaume,Biarritz,Biarritz,43.48209,-1.56758,Entire home/apt,175,3,87,2023-09-26,1.42,1,63,14,6412200045600
32623028,"♥ Cozy, Bright & Familial ♥ Parking + Wifi/Netflix",245271269,Kévin,Hendaye,Hendaye,43.35228,-1.78058,Entire home/apt,86,1,157,2024-01-28,2.78,1,113,40,6426000006490
32190742,T2 entre Océan & Montagnes *Jardin*Wifi gratuit*,101069149,Karine,Ustaritz,Ustaritz,43.4007,-1.46392,Entire home/apt,83,2,92,2023-10-15,1.50,12,122,5,645470000532D
32635680,"PLAGE, duplex 4pers, 2sdb, wifi, balcon",245360369,Jean-Philippe,Hendaye,Hendaye,43.37291,-1.75918,Entire home/apt,90,2,50,2023-08-26,0.83,1,174,4,64260000073C6
32198504,Vue Mer - Centre Ville,386885624,Sophie,Biarritz,Biarritz,43.48375,-1.56118,Entire home/apt,192,3,33,2023-08-11,0.55,1,72,3,641220032454A
32657842,"Charmant appartement classe 3 étoiles ,très calme",226329603,Anne Marie,Hendaye,Ciboure,43.37075,-1.65876,Entire home/apt,125,6,12,2023-08-20,0.20,1,91,4,64189000320EB
32199852,Suite meublée (Ch/SDE) - centre ville & plage,22872370,Pauline,Anglet,Anglet,43.48534,-1.5201,Private room,50,2,40,2024-03-21,0.76,1,32,10,640240008338D
32685424,Maison 110m2 avec Jardin Piscine et proche plages,11890711,CySsou,Bayonne-Nord,Boucau,43.53279,-1.47957,Entire home/apt,200,5,1,2019-08-12,0.02,1,259,0,6414000006764
32209961,Anglet  : Au coeur de l'Océan,196567018,Patricia,Anglet,Anglet,43.50421,-1.53674,Entire home/apt,120,4,7,2023-08-14,0.12,6,169,1,64024003568E7
32687807,L'ESCALE ZEN ★ T3 de charme ★ TERRASSE et PARKING,1784503,Eric,Anglet,Anglet,43.46203,-1.51948,Entire home/apt,,3,14,2023-12-30,0.24,9,2,5,6402400018085
32213257,"GAINEKO KABIA  idéalement situé, classé ***",4723502,Michèle,Saint-Jean-de-Luz,Saint-Jean-de-Luz,43.38869,-1.65673,Entire home/apt,77,3,52,2024-02-24,0.87,1,120,15,644830000067C
32234123,Chambre spacieuse Terrasse vue sur le port,241841297,Agur Deneri,Hendaye,Ciboure,43.38823,-1.67153,Hotel room,105,1,3,2022-06-06,0.05,6,82,0,
32694477,Biarritz - Quartier Saint Charles - Golf - Piscine,176527828,Delphine,Biarritz,Biarritz,43.4891,-1.55105,Entire home/apt,623,1,37,2024-01-07,0.62,28,269,13,64122000805E0
32695007,Appartement au cœur de ville,245837908,Nathalie,Saint-Jean-de-Luz,Saint-Jean-de-Luz,43.38759,-1.65904,Entire home/apt,73,365,2,2021-11-14,0.06,1,364,0,
32240357,T3 CALME PARKING BALCON 5MN A PIED HALLES,162339158,Anne-Marie,Saint-Jean-de-Luz,Saint-Jean-de-Luz,43.38549,-1.65575,Entire home/apt,,3,32,2024-03-01,0.53,1,2,10,6448300013842
32246340,Au cœur de Ciboure studio de charme,42882747,Nathalie,Hendaye,Ciboure,43.38017,-1.67126,Entire home/apt,45,5,284,2023-08-26,4.61,1,21,23,64189000414CC
32705258,F2+ terrasse calme arborée,245920725,Kevin Charlie,Bayonne,Bayonne,43.497764587402344,-1.4394789934158325,Entire home/apt,51,5,23,2023-09-19,0.38,1,348,5,0115731400015
32249278,Maison de ville 4 à 6 personnes,177508719,Anita,Bayonne,Bayonne,43.49841,-1.46144,Entire home/apt,92,2,257,2024-03-17,4.20,1,93,53,64102000196A5
32713640,Bekatari - Maison avec terrasse,9239008,Edouard,Biarritz,Biarritz,43.47429,-1.56274,Entire home/apt,246,1,3,2020-09-04,0.05,25,208,0,641220025198A
32249419,Beach paradise,211440159,Nelly,Biarritz,Biarritz,43.487423,-1.551624,Entire home/apt,115,7,15,2023-08-05,0.34,1,39,3,64122000654FD
32249861,Agréable T2 lumineux vue sur Fontarrabie,242040235,Daniel,Hendaye,Hendaye,43.35807,-1.77801,Entire home/apt,61,3,151,2023-12-10,2.43,1,27,20,642600000135D
32252154,"Beau T2 50m2 Anglet 5 cantons, proche BTZ. Piscine",137085772,Elodie,Anglet,Anglet,43.49136,-1.52541,Entire home/apt,120,7,19,2023-09-14,0.32,1,311,4,640240008224B
32256625,Agréable appartement T3 en centre ville,241747958,Txomin & Haize,Hendaye,Hendaye,43.35884,-1.77621,Entire home/apt,115,6,52,2023-08-27,0.89,1,151,7,64260000079EA
32267644,"Confortable T3 entre mer et montagne, Pays basque",242123246,Corinne,Hasparren,Hasparren,43.38599,-1.31106,Entire home/apt,42,1,20,2020-09-13,0.32,1,126,0,
32715012,Appart StJean de Luz-Ciboure 200m de la plage 4 p.,83935572,Marie France,Hendaye,Ciboure,43.38698,-1.68526,Entire home/apt,66,7,31,2023-09-23,0.55,1,53,7,64189000197B1
32278117,Sublime appartement de 125 m2,242245475,Patricia,Hendaye,Hendaye,43.35274,-1.78144,Entire home/apt,130,7,59,2023-09-10,1.02,1,68,12,642600015005A
32732262,Grand appartement calme Boucau,246127716,Muriel,Bayonne-Nord,Boucau,43.52034,-1.47477,Entire home/apt,160,4,29,2023-08-27,0.47,1,332,3,6414000011636
32278303,Rez de jardin  dans petite residence basque,242247090,Jean Marc,Anglet,Anglet,43.502,-1.51808,Entire home/apt,70,6,11,2024-01-02,0.20,1,160,6,64024000448D3
32279532,Old House with pool Biarritz St Charles Golf & Sea,15074806,Jessica,Biarritz,Biarritz,43.49041,-1.54792,Entire home/apt,740,14,3,2020-08-22,0.05,3,182,0,6412200240119
32732592,Petite maison de charme dans un écrin de verdure.,231848779,Marie-Pierre,Saint-Jean-de-Luz,Ascain,43.33967,-1.6176,Entire home/apt,90,3,28,2023-10-29,0.84,1,303,10,6406500010331
32283647,"Maison climatisée, Piscine chauffée 2km des plages",46276044,Jean-Nicolas,Anglet,Anglet,43.49942,-1.50164,Entire home/apt,700,15,2,2021-08-21,0.05,1,363,0,6402400231154
32734106,Great Charming and Cosy Apartment in Bayonne,165231894,Janine,Bayonne,Bayonne,43.47305,-1.48556,Entire home/apt,72,4,21,2023-09-06,0.38,1,129,2,6410200017421
32742984,Gite Zuharpeta chambre m,120198731,Sabine,Saint-Jean-Pied-de-Port,Saint-Jean-Pied-de-Port,43.16130065917969,-1.2388739585876465,Private room,62,1,0,,,5,118,0,
32286095,Socoa Baie de Saint-Jean-de-Luz vaste T3 plage,20196782,Caroline,Hendaye,Urrugne,43.38845,-1.68737,Entire home/apt,180,7,3,2022-07-23,0.09,1,119,0,6454500036890
32308810,Biarritz / Maison avec jardin / calme / plage 10mn,242535101,Cidalia,Anglet,Anglet,43.46108,-1.53257,Entire home/apt,390,6,8,2022-08-26,0.14,1,362,0,64038000201D8
32328761,Maison de charme- piscine chauffée-jacuzzi,23185742,Jean Marc REDON,Anglet,Anglet,43.46256,-1.53384,Entire home/apt,890,7,2,2019-06-02,0.03,1,171,0,640240011971E
32353567,Studio devant Golf Biarritz,228868814,Marie,Biarritz,Biarritz,43.49013,-1.54429,Entire home/apt,60,7,50,2023-08-26,0.81,1,208,15,6402400013576
32745187,Cocon azur 2-4 pers-Grande Plage/Quartier impérial,244091689,Laurent,Biarritz,Biarritz,43.48529,-1.55477,Entire home/apt,34,2,60,2023-08-28,0.98,3,122,12,6412200043999
32354640,BELTZENIA TXOKO,119868345,Manuel,Hendaye,Urrugne,43.37119,-1.66875,Entire home/apt,450,2,7,2022-08-20,0.12,3,292,0,64545000443FE
32754256,JoliT2+véranda+jardinet+piscine,112424925,Laura,Ustaritz,Saint-PÃ©e-sur-Nivelle,43.35545,-1.56649,Entire home/apt,56,1,189,2023-08-26,3.08,1,66,12,
32355316,DOMAINE BELTZENIA DEUX GITES,119868345,Manuel,Hendaye,Urrugne,43.36983,-1.66898,Entire home/apt,900,2,38,2023-10-30,0.64,3,273,10,64545000443FE
32357246,Biarritz Beaurivage - Côte des Basques,7111989,Andrea,Biarritz,Biarritz,43.47687,-1.56076,Entire home/apt,125,5,24,2023-07-02,0.39,2,11,3,64122001588f7
32370891,Maison de 2019 d'architecte,47136162,Kamel,Saint-Jean-de-Luz,Saint-Jean-de-Luz,43.41326,-1.61738,Entire home/apt,230,3,64,2023-11-10,1.13,1,93,19,64483001542A0
32373349,"Appartement T2,  Centre ville et plages à pied",25140292,Herve,Biarritz,Biarritz,43.47354,-1.55988,Entire home/apt,80,7,26,2022-08-20,0.43,2,0,0,6412200283706
32757268,"Vaste T2 mansardé dans villa, clim, parking, wifi",246349811,Eneka,Hendaye,Hendaye,43.34947,-1.77579,Entire home/apt,70,2,44,2023-11-12,0.74,1,203,11,642600004043B
32760833,Belle Chambre Balcon Vue sur Mer,241841297,Agur Deneri,Hendaye,Ciboure,43.38756,-1.67173,Hotel room,118,1,5,2022-11-13,0.08,6,82,0,
32761290,Chambre Balcon Vue sur le Port Douche 2P,241841297,Agur Deneri,Hendaye,Ciboure,43.38706,-1.67123,Hotel room,96,1,1,2019-08-30,0.02,6,82,0,
32761649,Chambre Vue sur Port 2P,241841297,Agur Deneri,Hendaye,Ciboure,43.3869,-1.67288,Hotel room,79,1,15,2023-10-01,0.33,6,152,3,
32376435,Appartement exceptionnel au coeur du centre ville,215622085,Frédérique,Saint-Jean-de-Luz,Saint-Jean-de-Luz,43.38922,-1.66171,Entire home/apt,300,3,36,2023-09-03,0.60,1,211,2,Exempt - hotel-type listing
32761775,"Chambre Vue Port, Baignoire d'angle 2-3P",241841297,Agur Deneri,Hendaye,Ciboure,43.38735,-1.67199,Hotel room,101,1,3,2021-06-06,0.08,6,82,0,
32380344,"Appartement Parlementia, Phare de Koskenia",243140620,Suska & Philippe,Saint-Jean-de-Luz,Bidart,43.42672,-1.60757,Entire home/apt,180,2,45,2023-11-26,0.73,1,152,2,641250004223C
32761961,Chambre côté cour 2 p,241841297,Agur Deneri,Hendaye,Ciboure,43.38814,-1.67091,Hotel room,71,1,18,2023-10-06,0.30,6,82,9,
32404857,"T2 centre, confort, modernité, terrasse, parking",481303677,Isabel,Biarritz,Biarritz,43.4781,-1.55671,Entire home/apt,118,3,102,2024-01-03,1.69,18,168,18,641220004378D
32773399,Front de mer Hendaye les pieds dans l’eau.,44590437,Serge,Hendaye,Hendaye,43.37421,-1.76955,Entire home/apt,100,3,30,2023-09-24,0.51,1,153,4,6426000113519
32412754,Gîte BIDEAN #1 au cœur de Saint Jean Pied de Port,243413428,Gite Bidean,Saint-Jean-Pied-de-Port,Saint-Jean-Pied-de-Port,43.16071,-1.2386,Private room,71,2,14,2023-07-29,0.31,3,88,4,
32412946,"Loft avec terrasse, plage commerces et golf à pied",105682038,Jerome,Anglet,Anglet,43.49522,-1.5331,Entire home/apt,169,7,19,2023-07-29,0.32,1,43,2,640240014319F
32775697,Petite maison à Bayonne,80844872,Julie,Bayonne,Bayonne,43.47762,-1.48694,Entire home/apt,70,2,75,2023-08-04,1.25,2,45,13,64102001093C0
32413280,"Appartement dans maison  65 m2  calme, 2 chambres",243418688,Lopez,Ustaritz,Ahetze,43.40199,-1.55489,Entire home/apt,60,2,36,2024-01-01,0.61,1,348,1,640090001333D
32458409,Grand appartement à 10 mn des plages basques,198372681,Sovannary,Saint-Jean-de-Luz,Ascain,43.35129,-1.62738,Entire home/apt,100,5,37,2023-07-02,0.61,3,254,5,6406500020648
32780103,"Calme et nature à 5mins de St Jean, 6 chambres",36061759,Bruno,Hendaye,Urrugne,43.36173,-1.66669,Entire home/apt,350,5,15,2023-08-12,0.26,1,234,5,645450006461B
32461862,Au coeur de Bayonne sur les remparts 641020008365F,198817808,Emmanuelle,Bayonne,Bayonne,43.48995,-1.47845,Entire home/apt,106,2,71,2024-03-10,1.16,2,64,25,641020008365F
32462419,"A 30 m de la plage,T3 de 70m2,PARKING,WIFI,vue mer",243874120,Hélène,Saint-Jean-de-Luz,Saint-Jean-de-Luz,43.39275,-1.65888,Entire home/apt,140,5,5,2022-05-29,0.08,1,223,0,64483001209CA
32468416,**STUDIO BIARRITZ HYPERCENTRE**,200126063,Marc,Biarritz,Biarritz,43.47922,-1.56207,Entire home/apt,61,1,237,2024-02-24,4.04,1,60,31,64122182820NJ
32785745,Bel appartement T3 75m2 centre historique Bayonne,56962919,Jeremy,Bayonne,Bayonne,43.49121,-1.47751,Entire home/apt,145,2,8,2023-08-13,0.14,2,43,1,6410200096201
32788014,"Maison de pêcheurs Côte des Basques (plage, surf)",1311926,Susana,Biarritz,Biarritz,43.4729,-1.56437,Entire home/apt,90,2,43,2023-12-17,0.73,11,335,8,64122182492QM
32468604,Gîte BIDEAN #3 au cœur de Saint Jean Pied de Port,243413428,Gite Bidean,Saint-Jean-Pied-de-Port,Saint-Jean-Pied-de-Port,43.16063,-1.23808,Shared room,19,1,89,2023-09-23,1.48,3,121,19,
32469610,T3 DE STANDING avec parking à deux pas de la plage,160711881,Celine,Hendaye,Hendaye,43.37149,-1.77292,Entire home/apt,108,3,105,2024-03-17,1.75,15,278,26,6426000120463
32487944,Appartement au calme et vue dépaysante,205974918,Émilie,Espelette,Cambo-les-Bains,43.369,-1.39359,Entire home/apt,55,2,51,2023-12-30,0.83,1,199,7,
32807751,Escapade Souletine,94499763,Philippe,MaulÃ©on-Licharre,Viodos-Abense-de-Bas,43.23305,-0.88014,Entire home/apt,45,2,111,2024-02-16,1.85,1,327,22,
32488197,Cosy studio Bibi-Beaurivage - 3 personnes. Parking,244091689,Laurent,Biarritz,Biarritz,43.47464,-1.56181,Entire home/apt,37,2,23,2023-08-25,0.41,3,62,5,6412200043893
32808873,Charmant studio saint Jean de Luz,246807698,Esther,Saint-Jean-de-Luz,Saint-Jean-de-Luz,43.38279,-1.65065,Entire home/apt,52,3,113,2024-02-23,1.89,1,210,26,644830002710E
32508372,Au Balcon Fleuri,132942415,Marie Helene Et Franck,Anglet,Anglet,43.49546,-1.53408,Entire home/apt,78,3,32,2023-09-24,0.54,2,118,6,6402400001705
32815846,"Villa 200m2 au calm, piscine, jardin, et plages",85591453,Mazen,Biarritz,Biarritz,43.45968,-1.55268,Entire home/apt,450,7,2,2021-08-07,0.05,2,82,0,64122002734EE
32824952,Les chalets de Pierretoun  un  vrai  havre de paix,32439989,Denise,La Bastide-Clairence,La Bastide-Clairence,43.4107,-1.20975,Entire home/apt,865,7,11,2023-08-12,0.20,1,123,5,
32825221,Villa 150 m² entre forêt et mer,9906169,Fabienne,Anglet,Anglet,43.51282,-1.50453,Entire home/apt,320,7,3,2023-08-23,0.36,1,180,3,64024003623DD
32515526,Maison de vacances,244317933,Martine,Iholdy,Saint-Just-Ibarre,43.18651,-1.02715,Entire home/apt,,4,25,2023-08-26,0.44,1,250,5,
32519196,Maison individuelle de plein pied,71777563,Franck,Hasparren,Hasparren,43.3566,-1.34905,Entire home/apt,70,5,40,2024-01-02,0.68,1,129,12,
32831814,"Kurutcheta, villa basque avec piscine, Biarritz",1293385,Arianaïs,Saint-Pierre-d'Irube,Villefranque,43.458322249169605,-1.4679990970768575,Entire home/apt,700,365,30,2023-12-10,0.58,1,285,8,Exempt - hotel-type listing
32522917,Location centre-ville de Biarritz,58837402,Baptiste,Biarritz,Biarritz,43.48166,-1.55475,Entire home/apt,130,7,10,2022-08-27,0.17,1,219,0,641220028515A
32839351,Studio a 40 mm des plages,63744091,Danielle,Espelette,Cambo-les-Bains,43.36668,-1.36375,Entire home/apt,44,7,7,2019-11-05,0.12,3,215,0,
32533888,Villa Mercedes avec les clés de luz,15224727,Conciergerie Privée,Saint-Jean-de-Luz,Saint-Jean-de-Luz,43.395985,-1.655531,Entire home/apt,111,2,9,2023-08-15,0.15,44,241,1,6448300126728
32565230,Grande chambre avec vue mer et montagne,63226154,Marie-Agnes,Saint-Jean-de-Luz,GuÃ©thary,43.4172,-1.60457,Private room,70,2,26,2024-03-10,0.43,3,107,5,
32565503,"Quartier Impérial, rez-de-chaussée de 250 m",244723966,Tatiana,Biarritz,Biarritz,43.48777,-1.55339,Entire home/apt,399,2,13,2023-08-27,0.23,1,102,1,6412200349375
32840549,Appartement Biarritz Anglet Bayonne,74752604,Alain,Anglet,Anglet,43.49749,-1.51473,Entire home/apt,120,7,15,2022-08-21,0.26,1,124,0,6402400129723
32566252,Appartement agréable plein centre ville de Bayonne,96269703,Florine,Bayonne,Bayonne,43.49411,-1.47781,Entire home/apt,47,365,12,2021-10-06,0.20,1,363,0,
32851297,Petite maison aux portes de St Jean Pied de Port,30268980,Catherine,Saint-Jean-Pied-de-Port,Uhart-Cize,43.15013,-1.24346,Entire home/apt,,4,24,2023-08-04,0.41,1,96,2,40481824700029
32852599,"Beau T2, Bidart+Parking+Plage A Pied+Terrasse+WIFI",27089227,Ashleigh,Saint-Jean-de-Luz,Bidart,43.44278,-1.58593,Entire home/apt,61,6,21,2023-09-19,0.37,23,72,6,64125001381cc
32581261,Gîte BIDEAN #2 au cœur de Saint Jean Pied de Port,243413428,Gite Bidean,Saint-Jean-Pied-de-Port,Saint-Jean-Pied-de-Port,43.16093,-1.23831,Private room,71,2,14,2022-09-30,0.26,3,85,0,
32583717,Gîte Ametz - maison classé 3 * au Pays Basque,109210875,Denise,MaulÃ©on-Licharre,ChÃ©raute,43.22962387475705,-0.8530558104574615,Entire home/apt,61,7,3,2022-01-02,0.08,1,198,0,
32853847,L'OASIS ★ Cosy 4 star ROOFTOP ★ JACUZZI  ★ PARKING,1784503,Eric,Bayonne,Bayonne,43.50332,-1.46717,Entire home/apt,204,3,36,2023-08-20,0.61,9,231,4,641020001047B
32586911,Petite chambre privée au coeur du Petit Bayonne !,38783604,Ève,Bayonne,Bayonne,43.49314,-1.47442,Private room,52,2,100,2023-12-17,1.62,1,22,17,
32861106,T4 au calme proche commodités Cambo-les-Bains,247215440,Martine,Espelette,Cambo-les-Bains,43.35512,-1.40027,Entire home/apt,58,4,24,2024-03-17,0.40,3,75,7,06403064-16022-0089
32862683,F3 entre mer et montagne,247230213,Sandrine,Ustaritz,Ustaritz,43.39033,-1.44339,Entire home/apt,85,5,41,2023-08-29,0.72,1,77,6,645470001268F
32863404,Gîte de charme ( 3* )au coeur du Pays Basque .,246827702,Denise,Hasparren,Saint-Esteben,43.33387,-1.20228,Entire home/apt,80,7,0,,,1,358,0,
32864357,studio dans un village basque idéal pour curistes,75059555,Stephanie,Espelette,Cambo-les-Bains,43.35117,-1.39753,Entire home/apt,30,7,35,2024-02-02,0.59,2,256,12,06403064-16019-0013
33146194,studio au vert sur Anglet,75059555,Stephanie,Anglet,Anglet,43.47983,-1.52634,Entire home/apt,70,4,33,2023-08-31,0.58,2,360,12,6402400095205
32867471,T2 neuf 50m2 calme-terrasse-parking-bien situé,108470726,Magali,Bayonne,Bayonne,43.49827,-1.46484,Entire home/apt,300,7,36,2023-12-30,0.64,1,82,9,64102000254AD
33146728,Studio bleu calme,200228563,Stephanie,Bayonne,Bayonne,43.47398,-1.49057,Entire home/apt,75,4,49,2023-08-28,0.84,3,58,7,64024000950FE
32885247,"3* Super T1Bis, Centre Ville+Plage+WIFI+Apercu Mer",27089227,Ashleigh,Saint-Jean-de-Luz,Saint-Jean-de-Luz,43.39206,-1.65625,Entire home/apt,65,6,69,2024-03-06,1.14,23,211,13,6448300117035
33147107,Studio rouge  sur Anglet,181998606,Amandine,Bayonne,Bayonne,43.47397,-1.492,Entire home/apt,75,4,25,2023-08-27,0.44,1,78,5,64024000951FE
32885428,L'Esté de Baiona,240599544,Jean-Eudes,Bayonne,Bayonne,43.49532,-1.46616,Entire home/apt,85,1,143,2024-03-22,2.53,2,115,47,64102000521F5
32905753,"""Les Sources"", joli T3 indépendant au Pays Basque!",234564768,Marie-Ange,Saint-Pierre-d'Irube,Saint-Pierre-d'Irube,43.46115,-1.43499,Entire home/apt,62,3,40,2024-01-09,1.08,1,308,19,6449600007231
33147870,Biarritz Appartement Neuf avec terrasse et parking,17049249,Arnaud,Biarritz,Biarritz,43.45918,-1.55064,Entire home/apt,199,2,44,2023-08-31,0.73,1,81,6,6412200188807
32908346,Grand gite basque bois récent proche village,120732680,Marie Agnès,Ustaritz,Saint-PÃ©e-sur-Nivelle,43.34905,-1.55021,Entire home/apt,111,2,56,2024-02-04,0.93,2,119,16,
33157064,Charmant T2 dans le coeur historique Bayonnais,148803084,Audric,Bayonne,Bayonne,43.48914,-1.47951,Entire home/apt,70,3,39,2023-08-26,0.66,1,16,8,6410200010375
32909223,Bel apprtement de 80 m2 avec vue sur mer,247594496,Marie- Hélène,Hendaye,Hendaye,43.37036,-1.76375,Entire home/apt,105,3,17,2023-09-18,0.39,1,82,7,642600010423E
33160164,Chambre privée de charme BIarritz Milady vue mer,25625768,Patricia,Biarritz,Biarritz,43.46353,-1.56661,Private room,158,1,8,2024-01-01,0.13,3,126,3,
32911135,"STUDIO  VUE MER,  AU PIED DES PLAGES, BIARRITZ 912",72518477,Frederic,Biarritz,Biarritz,43.48342,-1.55718,Entire home/apt,89,2,234,2024-03-14,3.93,4,179,52,6412200180201
33186953,OCEAN VIEW BY FIRSTLIDAYS,33287882,Michel Agence First,Biarritz,Biarritz,43.46254,-1.56907,Entire home/apt,1728,7,1,2019-08-17,0.02,23,295,0,64122000549PA
33196530,"Apartment Saint-Jean-de-Luz, 1 bedroom, 4 pers.",130005487,Poplidays,Saint-Jean-de-Luz,Saint-Jean-de-Luz,43.387405,-1.661339,Entire home/apt,250,1,0,,,79,364,0,64483001203A6
32911264,"Maison au calme Bayonne, à 10 minutes des plages",53573656,Charlotte,Bayonne,Bayonne,43.50326,-1.48178,Entire home/apt,160,7,4,2023-08-18,0.07,1,35,1,64102000295A4
